chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,theta
r4400_c4000,4400,4000,2d,powerlaw,,nan,,,,0.06444744858432473,0.5534957357299437,66845.02762129864,,True,,12176,,18.36249787522074,,,0.1,2.343053654703382,,,,,0.04090768289611013,0.5360941804748962,,,148.25957795873023,,,,
r4400_c4000,4400,4000,3d,weibull,0.9999872638253856,28.064422356192846,0.003568777747960508,2.455531841016251e-28,6.880596143650421e-26,0.0639210693728097,0.5556100343876856,81640.68783903093,,True,90.0,17167,-52.302975011537534,18.420376282899458,-171.5954863683681,-90.0,0.1,2.1807512192847427,0.0030818418282663592,0.05842202011718932,0.0051015444921545285,0.12251954306450537,0.016578919220349382,0.11657191628660273,6.599305249528346,67.61608866145966,12.946062201169225,522.7511259534535,170.96628592783523,6.601037285150767,90.0
r4400_c4000,4400,4000,2d,weibull,,0.7662409638678609,,,,0.06444745024049318,0.5534961050588549,66845.02762775567,,True,,12176,,18.36236504430285,,,0.1,2.3430536548165484,,,,,0.017566888501221806,0.11811405889959695,,,12.945414850118626,,,,
r4400_c4400,4400,4400,3d,powerlaw,0.9863678790020621,nan,0.11675818145330609,0.0005973293210351182,0.005115952591930373,0.010664008205823253,0.40382935373473605,32232.284489213234,,True,89.7351503174028,17167,-3.1277413537360883,10.072872161453192,-140.4702463055421,-89.73596200179233,0.1,1.370245360321064,0.2796862216052915,0.42018261896325787,0.0022497532767048758,0.024844096867008825,0.005892357679789901,0.20859262849293653,1.3918369733136804,4.608051605781411,16.904023333930084,66.51325590781047,0.8304265070099945,1.3918369733136804,89.7351503174028
r4400_c4400,4400,4400,2d,powerlaw,,nan,,,,0.0032747449060620314,0.030830743349991193,27841.621078425538,,True,,12176,,179.97431735282268,,,0.1,1.5121502288424151,,,,,0.05694425617361118,1.3160398032896121,,,328.09083121899033,,,,
r4400_c4400,4400,4400,3d,weibull,0.999939962277427,28.562976737465746,0.007748431176625462,2.1521007169544597e-05,0.002777466390159932,0.032523720399313186,0.7258606783944016,30829.775636384635,,True,89.8844708550887,17167,-1.0259512523453211,9.046064938264655,-171.83058815378786,-90.0015869406486,0.1,1.3401023800533154,0.008273501312253259,0.08805686182185893,0.0019840561458102407,0.04642431819497695,0.00674328877814764,0.10443753162603849,2.350933669526543,193.2681974342277,13.761080434762706,579.4271775830292,0.4957052660683284,2.357723844803657,89.8844708550887
r4400_c4400,4400,4400,2d,weibull,,0.909476336229826,,,,0.03252378557349566,0.7258637821455568,26480.460499510817,,True,,12176,,9.04586731736599,,,0.1,1.4747229772685686,,,,,0.0067433882753358725,0.1044319426305591,,,13.75886604943933,,,,
r4400_c4800,4400,4800,3d,powerlaw,0.5054860075825296,nan,0.7032168918066305,9.440146664727981e-05,0.00013424231947095804,0.007390961633907105,0.6842101954515425,190792.62859468613,,True,89.99180175562067,27938,-8.563774125297334,39.59653175877328,-82.46470583511432,-90.00331163888741,0.1,2.61326311841908,0.6906645843885442,0.7003254521335365,0.00026914234977754145,0.0006202008825125078,0.002648859965965467,0.2811290237672684,0.04145359455664044,4.942544393320488,5.754096053017178,402.7882941159167,0.013929094387031672,0.05347351079377636,90.00819824437933
r4400_c4800,4400,4800,2d,powerlaw,,nan,,,,0.01580529238410807,0.6118522918547152,130776.43402100995,,True,,15220,,18.046490537371568,,,0.1,2.931280772273578,,,,,0.001906600128662125,0.1491561214985697,,,11.016769061721874,,,,
r4400_c4800,4400,4800,3d,weibull,0.47617414900779087,4.533236761611999,0.7237581462296738,8.250820236230313e-05,0.00011399968731560279,0.015805303223358182,0.6118523946618601,188532.51620522173,,True,89.99953097124099,27938,-8.756016857845896,18.046947237318676,-158.97512833331544,-90.00415314647151,0.1,2.59773876601226,0.8667547201233812,1.0009430988682388,0.003972587258458599,0.0061892308231841515,0.001852986512589391,0.14909962890673628,0.09300917171615819,142.93635448289334,11.01728574688865,511.2619368381162,0.19568407315759162,0.10171109483186734,90.00046902875901
r4400_c4800,4400,4800,2d,weibull,,0.8860004851254846,,,,0.015805425489618323,0.6122211625998963,130776.43409890575,,True,,15220,,18.031281621720833,,,0.1,2.9312807731465735,,,,,0.0016557149320375027,0.14854950579652745,,,11.074721438113732,,,,
r800_c1600,800,1600,3d,powerlaw,0.9999999703222664,nan,0.00017227226572432422,1.7750420310856085e-23,1.0303701664469249e-19,0.0037006153957397777,0.0008275898332555058,139535.7083978462,,False,90.0,20323,-35.05276425188619,0.004566766332273267,94.7243335079977,-90.0,0.1,2.6202864570224187,0.7390847168982659,0.864043489905206,0.00016176564737350197,0.0979916543858857,0.07503852622437088,1.252338856824815,5.159141666971194,22.09514624709006,325.15030175351603,521.9879205541574,168.59745130226742,5.963884814372276,90.0
r800_c1600,800,1600,2d,powerlaw,,nan,,,,0.01438288658916726,4.553193045288988e-05,85161.68848203727,,True,,12176,,2.007553565054618,,,0.1,2.644659789265106,,,,,0.025965535309209847,0.6971859678874162,,,336.5497588500632,,,,
r800_c1600,800,1600,3d,weibull,0.985726672615926,13.015742691973538,0.1197282538241446,0.007900525076562801,0.06598714024650353,0.05817496399636012,0.746573165779298,133670.37055239643,,True,86.83254515294854,20323,-0.5957647450505343,15.495950472888374,171.42036679365236,-89.1524247357489,0.1,2.5646237950191964,0.11614058852526414,0.2898729940873878,0.023373034285196017,0.06744409906161983,0.0312751587608323,0.22877253939029019,4.129798971627423,110.90148364131146,14.52828916321046,572.4813472000125,168.80305980613986,4.129798971627423,93.16745484705146
r800_c1600,800,1600,2d,weibull,,0.13075397209599068,,,,0.036357355680275406,0.5543435302676765,84302.23357207805,,True,,12176,,12.756841511303806,,,0.1,2.631280946520194,,,,,0.005993839577961062,0.13924638585857235,,,11.347461201049493,,,,
r800_c2000,800,2000,3d,powerlaw,0.5520734038864393,nan,0.6735001723962745,0.10139543979245758,0.15054998342717346,0.032146885091155354,0.70954749888407,2725.174666059767,,True,87.80279756351446,20323,-1.4981931069752372,6.527922496577741,-177.566394850545,91.25446681799039,0.1,0.36618728714327714,0.47113163820788756,0.44847511085552394,0.09735377814644484,0.0805062836339205,0.006540415747526565,0.15052012072798646,4.959614686452886,0.8570150242612604,161.50602120999574,657.4802901736042,272.3913886091967,4.987464926321085,92.19720243648554
r800_c2000,800,2000,2d,powerlaw,,nan,,,,0.025712818571329895,0.6458802152453429,583.5115409604334,,True,,12176,,6.834920052519554,,,0.1,0.21891342983815476,,,,,0.006093197373137104,0.15805153174820147,,,162.6283455777939,,,,
r800_c2000,800,2000,3d,weibull,0.5520687101293147,10.164969389887936,0.673503672572035,0.10139605834333755,0.15055011943159471,0.03214689527954318,0.7095477687838068,2725.174669023041,,True,87.8028766266348,20323,-1.4981974005714251,6.527955028787156,-177.5661961278329,91.25446221834547,0.1,0.3661872873423678,0.8295394586778615,1.1794596511723445,0.18481849699486044,0.27149648963379835,0.008160130846030107,0.2013561249768765,6.2655250630321655,81.57877995249012,161.16331572676938,661.6215910907888,232.12670879354,6.281000909071428,92.1971233733652
r800_c2000,800,2000,2d,weibull,,0.11506843744077254,,,,0.02790515179908762,0.6051653138769397,576.2797968938197,,True,,12176,,8.749151975816458,,,0.1,0.21755264985988138,,,,,0.004702901475752378,0.11961859278529302,,,9.822318122868063,,,,
r800_c2400,800,2400,3d,powerlaw,0.9712087843554869,nan,0.17738346268146002,0.05246844393251815,0.29579106834067975,0.09537269872176384,0.8558505971818086,333040.69673864625,,True,75.39288346716569,27938,0.5113395098743094,16.582769331253086,-175.38351200562022,-91.2015903522638,0.1,3.4526376073663383,0.054074858487362494,0.1322487194557592,0.037521860700150664,0.03512409334479927,0.009492139610550673,0.0880234745310382,1.2488680366298164,0.663738747295009,21.478436006243413,7.825035130117036,1.948073835336317,1.2488680366298164,75.39288346716569
r800_c2400,800,2400,2d,powerlaw,,nan,,,,0.009871547083774312,0.04981184938260234,244651.97717033554,,True,,15220,,0.2801218291995388,,,0.1,4.009286011412733,,,,,0.021617197060589944,0.1875019136387208,,,335.78871156821407,,,,
r800_c2400,800,2400,3d,weibull,0.9711486993058565,4.640011533019118,0.17756929726185797,0.05252770688384378,0.2958152546291953,0.09537383091577689,0.8558127916803121,333040.7107584736,,True,75.38972163381017,27938,0.5103741798660186,16.598328244635354,-175.4454356773035,-91.20942095825903,0.1,3.4526376800382117,0.054078871357166186,0.13220392781124102,0.03753331442527343,0.03511603221925561,0.00948798605892982,0.08806692865248111,1.2526285793186451,0.6629129402791851,21.406543496151684,7.709368134156859,1.9335051404770003,1.2526285793186451,75.38972163381017
r800_c2400,800,2400,2d,weibull,,0.9045639377664806,,,,0.04472352316604564,0.6109258937611918,242163.42835915126,,True,,15220,,12.583106124941727,,,0.1,3.9888430832983173,,,,,0.0077133164112596,0.17180296541693907,,,11.193024401559608,,,,
r800_c2800,800,2800,3d,powerlaw,nan,nan,nan,nan,nan,0.0010000000017729856,2.324451477066208e-30,429527.00797008147,,True,90.0,27938,nan,0.0,-13.453772581664333,90.0,0.1,3.921006677220311,0.06334916437218499,0.26792530071627196,0.07899800570713068,0.34422841987122316,0.1933092596348546,1.3095487932119028,21.18993131970699,44.55291731368875,331.98672370381394,531.5477360428403,352.2518488316086,24.785173301170904,90.0
r800_c2800,800,2800,2d,powerlaw,,nan,,,,0.044563498780871326,0.3752190546619391,281995.25133089896,,True,,15220,,177.47607386973252,,,0.1,4.304409401729087,,,,,0.04996127058884459,0.4819728946918725,,,331.71441360387036,,,,
r800_c2800,800,2800,3d,weibull,0.9575649813130535,8.35268888144441,0.21479349124433533,0.06217111084468921,0.28944597196368177,0.10179173456852109,0.6928226436019216,364903.363213034,,True,78.85960716872573,27938,0.2982915935489969,177.1038197444138,-177.48413137273621,-88.66146895568426,0.1,3.6140260327511724,0.08585369014971937,0.30599644213225635,0.10611948444519308,0.4417356425704529,0.08946831817715947,0.4724643756407117,16.846573400291856,126.55920651573074,164.42313875236582,684.9258624486935,336.4571044757617,16.846573400291856,78.85960716872573
r800_c2800,800,2800,2d,weibull,,1.43513506112606,,,,0.04456341677069211,0.3752159570103403,281995.2513308221,,True,,15220,,177.47608290004447,,,0.1,4.304409401728501,,,,,0.005912363936213171,0.07238968820825772,,,165.2975511049901,,,,
r800_c3200,800,3200,3d,powerlaw,0.393977126936321,nan,0.7844439769215946,0.15388390957706696,0.1961694067445784,0.06387414602723666,0.7892597477973723,215162.07424545195,,True,88.68517921522819,27938,-1.385996551112222,177.83146334218725,176.2377435301855,-91.05708817138729,0.1,2.7751419644940425,0.2210520564815518,0.13778579857429482,0.05758823296859782,0.06304812078192883,0.010227895088050496,0.14347470219533995,2.4782986348596916,0.3474927621271864,265.69329580785615,453.06761311870287,230.39732893005888,2.4782986348596916,88.68517921522819
r800_c3200,800,3200,2d,powerlaw,,nan,,,,0.00293392521384265,7.402797064676368e-07,159603.94716519513,,True,,15220,,178.90661137447893,,,0.1,3.238280671280949,,,,,0.045962591974397504,0.805719644540328,,,229.50573435869893,,,,
r800_c3200,800,3200,3d,weibull,0.39374220078964645,1.959892880890238,0.7845937313659245,0.15393017494939573,0.19619093142818478,0.06387370792608099,0.7892559193324794,215162.07522042753,,True,88.6995062758832,27938,-1.3860777191474545,177.83608997604227,176.26545435868564,-91.05345108299963,0.1,2.7751419707816183,1.0995035712923231,1.4321043039075554,0.2819029334280335,0.3652663341368194,0.046946244016745145,0.20372419894182303,3.0074041300921417,194.85815772732718,266.0690058424299,450.2133923683796,229.88875682187512,3.0074041300921417,88.6995062758832
r800_c3200,800,3200,2d,weibull,,1.4855190396030615,,,,0.03746024996174701,0.6713315156333767,157239.8927066001,,True,,15220,,179.02817446816252,,,0.1,3.214208484695423,,,,,0.003533361449318586,0.1842268549080869,,,295.29613906251393,,,,
r800_c3600,800,3600,3d,powerlaw,0.6453083838004224,nan,0.6532995757742273,0.33427988033136524,0.5116793163920382,0.08249661414998483,0.8772736225684683,186198.43625869293,,True,71.00408992235442,27938,-0.24433769885030898,17.681188808589983,-172.18035633901815,-92.45926582656867,0.1,2.581608356407584,0.1816538762511425,0.14135036814868818,0.08592171001193614,0.1273415400489838,0.009459713965553092,0.19853190822445937,5.028445945309759,0.3928207990742292,27.00367845195448,328.9322952932473,7.394356129052074,5.028445945309759,71.00408992235442
r800_c3600,800,3600,2d,powerlaw,,nan,,,,0.024827858695818498,4.5211796388632596e-05,139576.2873104975,,True,,15220,,8.477216429211087,,,0.1,3.0282971986184166,,,,,0.006152940555689561,5.337569497922993e-05,,,8.685095098770297,,,,
r800_c3600,800,3600,3d,weibull,0.6452417038586061,1.0856994918666913,0.6533530946797665,0.3343046873131071,0.5116753713043368,0.08249627790680779,0.8772581967980415,186198.43689778322,,True,71.00499637366845,27938,-0.2444273265281901,17.681920532253056,-172.19750982314474,-92.46402260953268,0.1,2.581608360838021,0.18154755613789464,0.14120809001789267,0.08585753835541804,0.12733050122828454,0.009459463378907998,0.1985229510987455,5.032087433007345,0.3926314776399742,26.99930172607259,328.9338509759428,7.396988026494781,5.032087433007345,71.00499637366845
r800_c3600,800,3600,2d,weibull,,0.10113174838054755,,,,0.06405886691312034,0.6907628228166065,135871.46097176362,,True,,15220,,8.75886689245261,,,0.1,2.9878362798962232,,,,,0.010758616371874672,0.25217592110909964,,,10.862329176603472,,,,
r800_c4000,800,4000,3d,powerlaw,0.8002959339837475,nan,0.5093357859036248,0.27316843224068404,0.5363228734380983,0.11602648851355102,0.380878527155829,259941.72568986786,,True,57.116938716900385,27938,0.05162885923009153,0.302883124345548,173.58411720823338,-165.15021463838323,0.1,3.0502844614314144,0.20928425004236403,0.22796652713461377,0.12043958552244216,0.1157668757537349,0.02410411961665492,0.07950323820260848,8.68917116018963,0.5504472414222387,298.6861687781572,7.07547033751382,15.63202324188602,8.68917116018963,57.116938716900385
r800_c4000,800,4000,2d,powerlaw,,nan,,,,0.11803248554130887,0.3994730401396449,223347.3052057935,,True,,15220,,1.7993542935347964,,,0.1,3.830743137212134,,,,,0.024125369751875698,0.08242937470910254,,,164.67606726631834,,,,
r800_c4000,800,4000,3d,weibull,0.7822105049779495,0.25767770398084944,0.52482582941289,0.27148624984133657,0.5172882785609879,0.12025888390876621,0.3747636585622393,259700.1408270079,,True,56.79576017761272,27938,-0.014466136177997413,0.42425747791534985,172.9468544979278,-163.99845714036746,0.1,3.048866693955392,0.20673150463737963,0.21212211172162565,0.11197843728196381,0.12972312641941372,0.022186469102748664,0.07743825344225887,9.690892041207112,0.532475871007742,298.72578432672924,7.8486221201834026,15.855091029142727,9.690892041207112,56.79576017761272
r800_c4000,800,4000,2d,weibull,,0.20922927278983708,,,,0.11963155532549909,0.39741927013385825,223316.60892805277,,True,,15220,,1.7457741363315507,,,0.1,3.830479884436902,,,,,0.02331740727556709,0.08211197608902422,,,164.80633435906716,,,,
r800_c4400,800,4400,3d,powerlaw,0.9109937517130144,nan,0.43400672454230593,0.330246673127837,0.7609252448245082,0.24996384492987112,0.4822066629579099,480979.0074158675,,True,65.47957127637025,27938,0.5614750918997418,6.746159213942927,179.70189320174944,34.60366959396824,0.1,4.149209889777001,0.08120435672036208,0.1584635073269721,0.13931454459472617,0.1331236295810521,0.0341118168626881,0.14982546982445524,12.61554002316783,0.4016629624142209,162.13051746746834,686.8696446425013,243.25135370358754,12.61554002316783,65.47957127637025
r800_c4400,800,4400,2d,powerlaw,,nan,,,,0.2789619717541887,0.5042320711468347,293874.4613734333,,True,,15220,,9.279695623303782,,,0.1,4.394137037062953,,,,,0.032205116969534035,0.11735903057298142,,,7.592998782681414,,,,
r800_c4400,800,4400,3d,weibull,0.9123661666255048,0.22323599274758577,0.4163952340645829,0.3065740631200925,0.7362573777022214,0.28060479414167266,0.4730139348759505,479571.52549607604,,True,66.68509485445563,27938,0.5699448644586216,6.9319635713463725,178.67968402138294,-138.8237011571087,0.1,4.14313455550551,0.07613184013052582,0.1581319704435264,0.14284507600842936,0.14055638332450981,0.0410478778424405,0.1348351959229127,12.570808070870541,0.4043197997601612,8.359768158579977,640.866540356527,334.04134934082583,12.570808070870541,66.68509485445563
r800_c4400,800,4400,2d,weibull,,0.5487185603377979,,,,0.27896216144276076,0.5042352128857678,293874.4612341062,,True,,15220,,9.27966698430843,,,0.1,4.394137036021314,,,,,0.030599165781387386,0.10985518423221216,,,7.584113471223239,,,,
