chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c400,2,0.07625551053335333,0.07625551053335333,0.22051424886700438,0.1934194215137084,0.29536044047113275,0.3226666537771721,162.48631054850293,162.15085392905345,0.19938862306844352,0.42676389461053055,True,True,True,0.02709482735329599
r2800_c400,3,0.15214974647591237,0.15214974647591237,0.11955579781654421,0.1102446064667686,0.5049786728673682,0.5368256737121976,162.4259150216924,162.56853610324308,0.19303852772759617,0.24681985740226625,True,True,True,0.009311191349775608
r2800_c400,4,0.26240258229115665,0.2760041632626885,3.764376523709823e-10,0.11901467507698996,24.675669705368037,0.4863579057209137,177.78488074856492,162.4118236310719,0.22052424085293085,0.21461739783877617,False,True,False,-0.1190146747005523
r2800_c800,0,0.01915451822365661,0.01915451822365661,0.39651462946358,0.3941947263867107,0.07338500805811363,0.08093537459086132,174.6809821714937,174.4856327586104,0.3057526832007535,0.6384408447693481,True,True,True,0.0023199030768693008
r2800_c800,1,0.03821828837304667,0.03821828837304667,0.3684034422998213,0.3925665453893663,0.09485374001309739,0.5946148100742494,171.3564259913935,168.8401774204048,0.1790140963741064,0.5413980456949327,True,True,True,-0.024163103089545
r2800_c800,2,0.07625551053335333,0.07625551053335333,0.35620381253168204,0.34987415730508364,0.3041737071373661,0.2823145818406128,164.95044462174786,163.0493273371329,0.22782051945844642,0.45217709977252596,True,True,True,0.006329655226598396
r2800_c800,3,0.15214974647591237,0.15214974647591237,0.3110161334833508,0.2336903913115847,0.3969946229033642,0.6096894182973085,162.51821845855986,163.0557826253342,0.23921271389883209,0.2647493550931285,True,True,True,0.07732574217176608
r2800_c800,4,0.26240258229115665,0.2760041632626885,0.29515484026458383,0.27726683408184116,0.3993142129751365,0.4407660457535061,162.58084569699196,163.49594050526957,0.3924247295694682,0.2685430883939471,True,True,True,0.017888006182742666
r3200_c2000,0,0.01915451822365661,0.01915451822365661,0.2615463102799712,0.25659744477050905,0.4355837549733968,0.456989822989876,4.825580686462916,4.930738729831186,0.7632359886267788,0.3244840393674523,True,True,True,0.004948865509462164
r3200_c2000,1,0.03821828837304667,0.03821828837304667,0.21420686431243363,0.18335887840442563,1.0860132329796934,1.2623369667474211,5.074586821964035,5.3398883989792,0.6870088778051483,0.2590916644442908,True,True,True,0.030847985908007997
r3200_c2000,2,0.07625551053335333,0.07625551053335333,0.17405555090363894,0.15367366632905108,1.806049834164223,2.370343333850996,5.3209051412803055,5.570138153344715,0.6816061150473912,0.2225382490388752,True,True,True,0.020381884574587866
r3200_c2000,3,0.15214974647591237,0.15214974647591237,0.1162746841872116,0.1158324570862972,1.8076898363160752,1.687520732550919,5.725316961050756,5.916529123242656,0.5406460716328535,0.21293545870245129,True,True,True,0.0004422271009143913
r3200_c2000,4,0.26240258229115665,0.2760041632626885,0.11485778864372674,0.11082584234121286,1.7601713297963053,1.7380125633522243,5.946691691950643,6.057312599575103,0.5026341503790949,0.21913704609705026,True,True,True,0.0040319463025138835
r3200_c2400,0,0.01915451822365661,0.01915451822365661,0.1691570548906516,0.1623607029931165,0.8423780370455949,0.6941567932547831,0.09910304734299825,0.17496074670582884,0.41078152995676454,0.3494985187915897,True,True,True,0.006796351897535108
r3200_c2400,1,0.03821828837304667,0.03821828837304667,0.13695715721242674,0.11023629039245729,1.8922172587693744,2.109571578203442,0.021512601363374163,0.07472992668462335,0.3594631194840537,0.26042613376029156,True,True,True,0.02672086681996945
r3200_c2400,2,0.07625551053335333,0.07625551053335333,0.10431817099041323,0.08428895639588148,2.2733556374804054,3.2684988842373293,0.14528424425361725,0.02326701116785964,0.4066761728123615,0.17230871985896987,True,True,True,0.020029214594531747
r3200_c2400,3,0.15214974647591237,0.15214974647591237,0.08480743699955419,0.08017751376681226,2.377567277297072,2.5624605261296978,0.1953200143534171,179.98065825171426,0.30907223406642576,0.16031163280686497,True,True,True,0.004629923232741931
r3200_c2400,4,0.26240258229115665,0.2760041632626885,0.0888757670863117,0.08363491644838182,2.1431397853817336,2.3059865648514455,0.2002088377858842,179.92528284229277,0.22371686278969727,0.17014646151451593,True,True,True,0.005240850637929881
r3200_c2800,0,0.01915451822365661,0.01915451822365661,0.22541137633948047,0.22038528513855152,0.5331080764500191,0.5332296450512505,173.55413264435583,173.666204978157,0.5630059674401573,0.3727638375368439,True,True,True,0.0050260912009289505
r3200_c2800,1,0.03821828837304667,0.03821828837304667,0.19092628866926406,0.15081028728609308,1.2726848099533663,1.5699912781457073,173.33718087457743,173.77095617079038,0.7407007070750079,0.2018845102835329,True,True,True,0.04011600138317098
r3200_c2800,2,0.07625551053335333,0.07625551053335333,0.16195433859744057,0.1414573262039464,2.1480894652960023,2.698475931996263,173.57045961283953,173.95088534696728,0.8641756354457967,0.15997608809135458,True,True,True,0.020497012393494163
r3200_c2800,3,0.15214974647591237,0.15214974647591237,0.11381546827154643,0.10685289799458071,1.5956802252045128,1.7591128694861786,173.5202036710209,173.67317609701578,0.66651824529806,0.13156990867628937,True,True,True,0.0069625702769657155
r3200_c2800,4,0.26240258229115665,0.2760041632626885,0.11457953324142085,0.10345475088670472,1.5086347792928938,1.7400090990417705,173.45233944479727,173.51223613117256,0.6155057234959485,0.13060244235050053,True,True,True,0.011124782354716131
r3200_c800,0,0.01915451822365661,0.01915451822365661,0.46827154280157135,0.47654837962050794,0.08072981993366131,0.19458909852393022,2.051155828031572,2.103962142205235,0.0034854958487770303,0.788149555393544,True,False,False,-0.008276836818936595
r3200_c800,1,0.03821828837304667,0.03821828837304667,0.39471236508529794,0.4490865635078877,0.34670553233729107,0.6502464800029435,2.1341393748841937,2.053548566600024,0.17604705124987247,0.7245401418614766,True,True,True,-0.05437419842258978
r3200_c800,2,0.07625551053335333,0.07625551053335333,0.30619165306809737,0.35173544332765094,1.7163655285677812,0.31374076242424104,179.79242828783214,0.06148121479825145,0.16712925016826138,0.7157997551413383,True,True,True,-0.045543790259553574
r3200_c800,3,0.15214974647591237,0.15214974647591237,0.25283990469147083,0.24832350844315373,3.868725062195252,3.333742856395604,179.29212988447603,179.38456058945266,0.12431664125832162,0.5568252349626885,True,True,True,0.004516396248317095
r3200_c800,4,0.26240258229115665,0.2760041632626885,0.30079602977923003,0.29090110932540314,2.3168474120028044,2.484396444124428,179.90254080850545,179.78847610083784,0.1812530656486861,0.57947318561084,True,True,True,0.009894920453826894
